#FontName,#DisplayName,IncludeFile,DefineFile,nFontId,eFontRefType,pvFontRef,nFontSz,LogicalFont,LogicalFontSize,LogicalFontStyle,FontRefMode
Noto Serif,NotoSerifItalic18pt7b,Fonts/NotoSerifItalic18pt7b.h,NULL,E_NOTO_SERIFI18,GSLC_FONTREF_PTR,&NotoSerifItalic8pt7b,1,Serif,18,ITALIC
Noto Serif,NotoSerifItalic20pt7b,Fonts/NotoSerifItalic20pt7b.h,NULL,E_NOTO_SERIFI20,GSLC_FONTREF_PTR,&NotoSerifItalic8pt7b,1,Serif,20,ITALIC
Noto Serif,NotoSerifItalic22pt7b,Fonts/NotoSerifItalic22pt7b.h,NULL,E_NOTO_SERIFI22,GSLC_FONTREF_PTR,&NotoSerifItalic8pt7b,1,Serif,22,ITALIC
Noto Serif,NotoSerifItalic24pt7b,Fonts/NotoSerifItalic24pt7b.h,NULL,E_NOTO_SERIFI24,GSLC_FONTREF_PTR,&NotoSerifItalic8pt7b,1,Serif,24,ITALIC
Noto Serif,NotoSerifBoldItalic8pt7b,Fonts/NotoSerifBoldItalic8pt7b.h,NULL,E_NOTO_SERIFBI8,GSLC_FONTREF_PTR,&NotoSerifBoldItalic8pt7b,1,Serif,8,BOLD+ITALIC
Noto Serif,NotoSerifBoldItalic10pt7b,Fonts/NotoSerifBoldItalic10pt7b.h,NULL,E_NOTO_SERIFBI10,GSLC_FONTREF_PTR,&NotoSerifBoldItalic8pt7b,1,Serif,10,BOLD+ITALIC
Noto Serif,NotoSerifBoldItalic12pt7b,Fonts/NotoSerifBoldItalic12pt7b.h,NULL,E_NOTO_SERIFBI12,GSLC_FONTREF_PTR,&NotoSerifBoldItalic8pt7b,1,Serif,12,BOLD+ITALIC
Noto Serif,NotoSerifBoldItalic14pt7b,Fonts/NotoSerifBoldItalic14pt7b.h,NULL,E_NOTO_SERIFBI14,GSLC_FONTREF_PTR,&NotoSerifBoldItalic8pt7b,1,Serif,14,BOLD+ITALIC
Noto Serif,NotoSerifBoldItalic16pt7b,Fonts/NotoSerifBoldItalic16pt7b.h,NULL,E_NOTO_SERIFBI16,GSLC_FONTREF_PTR,&NotoSerifBoldItalic8pt7b,1,Serif,16,BOLD+ITALIC
Noto Serif,NotoSerifBoldItalic18pt7b,Fonts/NotoSerifBoldItalic18pt7b.h,NULL,E_NOTO_SERIFBI18,GSLC_FONTREF_PTR,&NotoSerifBoldItalic8pt7b,1,Serif,18,BOLD+ITALIC
Noto Serif,NotoSerifBoldItalic20pt7b,Fonts/NotoSerifBoldItalic20pt7b.h,NULL,E_NOTO_SERIFBI20,GSLC_FONTREF_PTR,&NotoSerifBoldItalic8pt7b,1,Serif,20,BOLD+ITALIC
Noto Serif,NotoSerifBoldItalic22pt7b,Fonts/NotoSerifBoldItalic22pt7b.h,NULL,E_NOTO_SERIFBI22,GSLC_FONTREF_PTR,&NotoSerifBoldItalic8pt7b,1,Serif,22,BOLD+ITALIC
Noto Serif,NotoSerifBoldItalic24pt7b,Fonts/NotoSerifBoldItalic24pt7b.h,NULL,E_NOTO_SERIFBI24,GSLC_FONTREF_PTR,&NotoSerifBoldItalic8pt7b,1,Serif,24,BOLD+ITALIC
FreeFont Monospaced,FreeMono9pt7b,Fonts/FreeMono9pt7b.h,NULL,E_FREE_MONO9,GSLC_FONTREF_PTR,&FreeMono9pt7b,1,Monospaced,9,PLAIN
FreeFont Monospaced,FreeMono12pt7b,Fonts/FreeMono12pt7b.h,NULL,E_FREE_MONO12,GSLC_FONTREF_PTR,&FreeMono12pt7b,1,Monospaced,12,PLAIN
FreeFont Monospaced,FreeMono18pt7b,Fonts/FreeMono18pt7b.h,NULL,E_FREE_MONO18,GSLC_FONTREF_PTR,&FreeMono18pt7b,1,Monospaced,18,PLAIN
FreeFont Monospaced,FreeMono24pt7b,Fonts/FreeMono24pt7b.h,NULL,E_FREE_MONO24,GSLC_FONTREF_PTR,&FreeMono24pt7b,1,Monospaced,24,PLAIN
FreeFont Monospaced,FreeMonoBold9pt7b,Fonts/FreeMonoBold9pt7b.h,NULL,E_FREE_MONOB9,GSLC_FONTREF_PTR,&FreeMonoBold9pt7b,1,Monospaced,9,BOLD
FreeFont Monospaced,FreeMonoBold12pt7b,Fonts/FreeMonoBold12pt7b.h,NULL,E_FREE_MONOB12,GSLC_FONTREF_PTR,&FreeMonoBold12pt7b,1,Monospaced,12,BOLD
FreeFont Monospaced,FreeMonoBold18pt7b,Fonts/FreeMonoBold18pt7b.h,NULL,E_FREE_MONOB18,GSLC_FONTREF_PTR,&FreeMonoBold18pt7b,1,Monospaced,18,BOLD
FreeFont Monospaced,FreeMonoBold24pt7b,Fonts/FreeMonoBold24pt7b.h,NULL,E_FREE_MONOB24,GSLC_FONTREF_PTR,&FreeMonoBold24pt7b,1,Monospaced,24,BOLD
FreeFont Monospaced,FreeMonoOblique9pt7b,Fonts/FreeMonoOblique9pt7b.h,NULL,E_FREE_MONOI9,GSLC_FONTREF_PTR,&FreeMonoOblique9pt7b,1,Monospaced,9,ITALIC
FreeFont Monospaced,FreeMonoOblique12pt7b,Fonts/FreeMonoOblique12pt7b.h,NULL,E_FREE_MONOI12,GSLC_FONTREF_PTR,&FreeMonoOblique12pt7b,1,Monospaced,12,ITALIC
FreeFont Monospaced,FreeMonoOblique18pt7b,Fonts/FreeMonoOblique18pt7b.h,NULL,E_FREE_MONOI18,GSLC_FONTREF_PTR,&FreeMonoOblique18pt7b,1,Monospaced,18,ITALIC
FreeFont Monospaced,FreeMonoOblique24pt7b,Fonts/FreeMonoOblique24pt7b.h,NULL,E_FREE_MONOI24,GSLC_FONTREF_PTR,&FreeMonoOblique24pt7b,1,Monospaced,24,ITALIC
FreeFont Sans,FreeSans9pt7b,Fonts/FreeSans9pt7b.h,NULL,E_FREE_SANS9,GSLC_FONTREF_PTR,&FreeSans9pt7b,1,SansSerif,9,PLAIN
FreeFont Sans,FreeSans12pt7b,Fonts/FreeSans12pt7b.h,NULL,E_FREE_SANS12,GSLC_FONTREF_PTR,&FreeSans12pt7b,1,SansSerif,12,PLAIN
FreeFont Sans,FreeSans18pt7b,Fonts/FreeSans18pt7b.h,NULL,E_FREE_SANS18,GSLC_FONTREF_PTR,&FreeSans18pt7b,1,SansSerif,18,PLAIN
FreeFont Sans,FreeSans24pt7b,Fonts/FreeSans24pt7b.h,NULL,E_FREE_SANS24,GSLC_FONTREF_PTR,&FreeSans24pt7b,1,SansSerif,24,PLAIN
FreeFont Sans,FreeSansBold9pt7b,Fonts/FreeSansBold9pt7b.h,NULL,E_FREE_SANSB9,GSLC_FONTREF_PTR,&FreeSansBold9pt7b,1,SansSerif,9,BOLD
FreeFont Sans,FreeSansBold12pt7b,Fonts/FreeSansBold12pt7b.h,NULL,E_FREE_SANSB12,GSLC_FONTREF_PTR,&FreeSansBold12pt7b,1,SansSerif,12,BOLD
FreeFont Sans,FreeSansBold18pt7b,Fonts/FreeSansBold18pt7b.h,NULL,E_FREE_SANSB18,GSLC_FONTREF_PTR,&FreeSansBold18pt7b,1,SansSerif,18,BOLD
FreeFont Sans,FreeSansBold24pt7b,Fonts/FreeSansBold24pt7b.h,NULL,E_FREE_SANSB24,GSLC_FONTREF_PTR,&FreeSansBold24pt7b,1,SansSerif,24,BOLD
FreeFont Sans,FreeSansOblique9pt7b,Fonts/FreeSansOblique9pt7b.h,NULL,E_FREE_SANSI9,GSLC_FONTREF_PTR,&FreeSansOblique9pt7b,1,SansSerif,9,ITALIC
FreeFont Sans,FreeSansOblique12pt7b,Fonts/FreeSansOblique12pt7b.h,NULL,E_FREE_SANSI12,GSLC_FONTREF_PTR,&FreeSansOblique12pt7b,1,SansSerif,12,ITALIC
FreeFont Sans,FreeSansOblique18pt7b,Fonts/FreeSansOblique18pt7b.h,NULL,E_FREE_SANSI18,GSLC_FONTREF_PTR,&FreeSansOblique18pt7b,1,SansSerif,18,ITALIC
FreeFont Sans,FreeSansOblique24pt7b,Fonts/FreeSansOblique24pt7b.h,NULL,E_FREE_SANSI24,GSLC_FONTREF_PTR,&FreeSansOblique24pt7b,1,SansSerif,24,ITALIC,
FreeFont Serif,FreeSerif9pt7b,Fonts/FreeSerif9pt7b.h,NULL,E_FREE_SERIF9,GSLC_FONTREF_PTR,&FreeSerif9pt7b,1,Serif,9,PLAIN,
FreeFont Serif,FreeSerif12pt7b,Fonts/FreeSerif12pt7b.h,NULL,E_FREE_SERIF12,GSLC_FONTREF_PTR,&FreeSerif12pt7b,1,Serif,12,PLAIN,
FreeFont Serif,FreeSerif18pt7b,Fonts/FreeSerif18pt7b.h,NULL,E_FREE_SERIF18,GSLC_FONTREF_PTR,&FreeSerif18pt7b,1,Serif,18,PLAIN,
FreeFont Serif,FreeSerif24pt7b,Fonts/FreeSerif24pt7b.h,NULL,E_FREE_SERIF24,GSLC_FONTREF_PTR,&FreeSerif24pt7b,1,Serif,24,PLAIN,
